network_condition,website,time_seconds,CacheV2LoadTester,ClassicLoadTester,enhancement
"(latency: 200, download: 1048576, upload: 1048576)",http://localhost:8080/agoda,604800,11967,11774,-0.01639205028027858
"(latency: 200, download: 1048576, upload: 1048576)",http://localhost:8080/agoda,31622400,11572,11790,0.018490245971162
"(latency: 200, download: 1048576, upload: 1048576)",http://localhost:8080/airbnb,60,485,7530,0.9355909694555112
"(latency: 200, download: 1048576, upload: 1048576)",http://localhost:8080/airbnb,3600,487,7805,0.9376040999359385
"(latency: 200, download: 1048576, upload: 1048576)",http://localhost:8080/airbnb,21600,7334,8487,0.13585483680923766
"(latency: 200, download: 1048576, upload: 1048576)",http://localhost:8080/airbnb,86400,7258,10325,0.297046004842615
"(latency: 200, download: 1048576, upload: 1048576)",http://localhost:8080/airbnb,604800,8813,194044,0.9545824658324916
"(latency: 200, download: 1048576, upload: 1048576)",http://localhost:8080/airbnb,31622400,7808,193421,0.9596320978590742
"(latency: 200, download: 1048576, upload: 1048576)",http://localhost:8080/airtel,60,1746,1648,-0.05946601941747573
"(latency: 200, download: 1048576, upload: 1048576)",http://localhost:8080/airtel,3600,1590,1593,0.0018832391713747645
"(latency: 200, download: 1048576, upload: 1048576)",http://localhost:8080/airtel,21600,1583,1614,0.019206939281288724
"(latency: 200, download: 1048576, upload: 1048576)",http://localhost:8080/airtel,86400,488,1576,0.6903553299492385
"(latency: 200, download: 1048576, upload: 1048576)",http://localhost:8080/airtel,604800,1628,1622,-0.0036991368680641184
"(latency: 200, download: 1048576, upload: 1048576)",http://localhost:8080/airtel,31622400,1592,1585,-0.004416403785488959
"(latency: 200, download: 1048576, upload: 1048576)",http://localhost:8080/aiscore,60,6656,430,-14.47906976744186
"(latency: 200, download: 1048576, upload: 1048576)",http://localhost:8080/aiscore,3600,6486,7038,0.0784313725490196
"(latency: 200, download: 1048576, upload: 1048576)",http://localhost:8080/aiscore,21600,490,7078,0.9307714043515117
"(latency: 200, download: 1048576, upload: 1048576)",http://localhost:8080/aiscore,86400,7108,6912,-0.028356481481481483
"(latency: 200, download: 1048576, upload: 1048576)",http://localhost:8080/aiscore,604800,7094,6975,-0.017060931899641578
"(latency: 200, download: 1048576, upload: 1048576)",http://localhost:8080/aiscore,31622400,6839,7142,0.04242509101092131
"(latency: 200, download: 1048576, upload: 1048576)",http://localhost:8080/akakce,60,4420,3820,-0.15706806282722513
"(latency: 200, download: 1048576, upload: 1048576)",http://localhost:8080/akakce,3600,4287,468,-8.16025641025641
"(latency: 200, download: 1048576, upload: 1048576)",http://localhost:8080/akakce,21600,3256,5359,0.39242395969397276
"(latency: 200, download: 1048576, upload: 1048576)",http://localhost:8080/akakce,86400,3042,4266,0.2869198312236287
"(latency: 200, download: 1048576, upload: 1048576)",http://localhost:8080/akakce,604800,4221,3145,-0.34213036565977745
"(latency: 200, download: 1048576, upload: 1048576)",http://localhost:8080/akakce,31622400,3118,4625,0.3258378378378378
"(latency: 200, download: 1048576, upload: 1048576)",http://localhost:8080/akc,60,501,4047,0.8762045959970348
"(latency: 200, download: 1048576, upload: 1048576)",http://localhost:8080/akc,3600,4710,4860,0.030864197530864196
"(latency: 200, download: 1048576, upload: 1048576)",http://localhost:8080/akc,21600,502,5016,0.8999202551834131
"(latency: 200, download: 1048576, upload: 1048576)",http://localhost:8080/akc,86400,6329,5038,-0.25625248114331084
"(latency: 200, download: 1048576, upload: 1048576)",http://localhost:8080/akc,604800,3719,5866,0.3660075008523696
"(latency: 200, download: 1048576, upload: 1048576)",http://localhost:8080/akc,31622400,3539,4534,0.21945302161446847
"(latency: 200, download: 1048576, upload: 1048576)",http://localhost:8080/alibaba,60,432,433,0.0023094688221709007
"(latency: 200, download: 1048576, upload: 1048576)",http://localhost:8080/alibaba,3600,441,471,0.06369426751592357
"(latency: 200, download: 1048576, upload: 1048576)",http://localhost:8080/alibaba,21600,462,640,0.278125
"(latency: 200, download: 1048576, upload: 1048576)",http://localhost:8080/alibaba,86400,442,485,0.088659793814433
"(latency: 200, download: 1048576, upload: 1048576)",http://localhost:8080/alibaba,604800,463,432,-0.07175925925925926
"(latency: 200, download: 1048576, upload: 1048576)",http://localhost:8080/alibaba,31622400,440,486,0.09465020576131687
"(latency: 200, download: 1048576, upload: 1048576)",http://localhost:8080/aliexpress,60,839,6970,0.8796269727403156
"(latency: 200, download: 1048576, upload: 1048576)",http://localhost:8080/aliexpress,3600,12356,10304,-0.19914596273291926
"(latency: 200, download: 1048576, upload: 1048576)",http://localhost:8080/aliexpress,21600,485,9286,0.9477708378203747
"(latency: 200, download: 1048576, upload: 1048576)",http://localhost:8080/aliexpress,86400,510,11046,0.9538294405214557
"(latency: 200, download: 1048576, upload: 1048576)",http://localhost:8080/aliexpress,604800,14825,10952,-0.3536340394448503
"(latency: 200, download: 1048576, upload: 1048576)",http://localhost:8080/aliexpress,31622400,12174,9560,-0.2734309623430962
"(latency: 200, download: 1048576, upload: 1048576)",http://localhost:8080/amazon,60,24344,34766,0.29977564286947017
"(latency: 200, download: 1048576, upload: 1048576)",http://localhost:8080/amazon,3600,25890,29250,0.11487179487179487
"(latency: 200, download: 1048576, upload: 1048576)",http://localhost:8080/amazon,21600,678,22727,0.9701676420117041
"(latency: 200, download: 1048576, upload: 1048576)",http://localhost:8080/amazon,86400,628,31886,0.9803048359781722
"(latency: 200, download: 1048576, upload: 1048576)",http://localhost:8080/amazon,604800,495,24417,0.9797272392185772
"(latency: 200, download: 1048576, upload: 1048576)",http://localhost:8080/amazon,31622400,550,28184,0.9804853817768947
"(latency: 200, download: 1048576, upload: 1048576)",http://localhost:8080/amazon.co,60,712,30414,0.9765897284145459
"(latency: 200, download: 1048576, upload: 1048576)",http://localhost:8080/amazon.co,3600,486,24038,0.9797820118146269
"(latency: 200, download: 1048576, upload: 1048576)",http://localhost:8080/amazon.co,21600,538,491,-0.09572301425661914
"(latency: 200, download: 1048576, upload: 1048576)",http://localhost:8080/amazon.co,86400,618,527,-0.17267552182163187
"(latency: 200, download: 1048576, upload: 1048576)",http://localhost:8080/amazon.co,604800,542,22837,0.9762665849279678
"(latency: 200, download: 1048576, upload: 1048576)",http://localhost:8080/amazon.co,31622400,617,506,-0.21936758893280633
"(latency: 200, download: 1048576, upload: 1048576)",http://localhost:8080/amazon.com,60,817,18755,0.9564382831245002
"(latency: 200, download: 1048576, upload: 1048576)",http://localhost:8080/amazon.com,3600,12411,15265,0.18696364231903045
"(latency: 200, download: 1048576, upload: 1048576)",http://localhost:8080/amazon.com,21600,873,600,-0.455
"(latency: 200, download: 1048576, upload: 1048576)",http://localhost:8080/amazon.com,86400,557,13131,0.9575812961693702
"(latency: 200, download: 1048576, upload: 1048576)",http://localhost:8080/amazon.com,604800,689,11892,0.9420618903464514
"(latency: 200, download: 1048576, upload: 1048576)",http://localhost:8080/amazon.com,31622400,660,578,-0.14186851211072665
"(latency: 200, download: 1048576, upload: 1048576)",http://localhost:8080/americanas.com,60,1350,1115,-0.21076233183856502
"(latency: 200, download: 1048576, upload: 1048576)",http://localhost:8080/americanas.com,3600,504,4704,0.8928571428571429
"(latency: 200, download: 1048576, upload: 1048576)",http://localhost:8080/americanas.com,21600,517,4380,0.8819634703196347
"(latency: 200, download: 1048576, upload: 1048576)",http://localhost:8080/americanas.com,86400,8811,6695,-0.3160567587752054
"(latency: 200, download: 1048576, upload: 1048576)",http://localhost:8080/americanas.com,604800,1764,3004,0.41278295605858856
"(latency: 200, download: 1048576, upload: 1048576)",http://localhost:8080/americanas.com,31622400,4718,5927,0.20398177830268263
"(latency: 200, download: 1048576, upload: 1048576)",http://localhost:8080/americanexpress,60,2251,8457,0.7338299633439754
"(latency: 200, download: 1048576, upload: 1048576)",http://localhost:8080/americanexpress,3600,533,503,-0.05964214711729622
"(latency: 200, download: 1048576, upload: 1048576)",http://localhost:8080/americanexpress,21600,529,569,0.070298769771529
"(latency: 200, download: 1048576, upload: 1048576)",http://localhost:8080/americanexpress,86400,9022,501,-17.00798403193613
"(latency: 200, download: 1048576, upload: 1048576)",http://localhost:8080/americanexpress,604800,8739,614,-13.232899022801304
"(latency: 200, download: 1048576, upload: 1048576)",http://localhost:8080/americanexpress,31622400,613,13662,0.9551310203484117
"(latency: 200, download: 1048576, upload: 1048576)",http://localhost:8080/aniagotuje,60,923,1878,0.5085197018104366
"(latency: 200, download: 1048576, upload: 1048576)",http://localhost:8080/aniagotuje,3600,1594,499,-2.19438877755511
"(latency: 200, download: 1048576, upload: 1048576)",http://localhost:8080/aniagotuje,21600,589,556,-0.05935251798561151
"(latency: 200, download: 1048576, upload: 1048576)",http://localhost:8080/aniagotuje,86400,612,498,-0.2289156626506024
"(latency: 200, download: 1048576, upload: 1048576)",http://localhost:8080/aniagotuje,604800,553,578,0.04325259515570934
"(latency: 200, download: 1048576, upload: 1048576)",http://localhost:8080/aniagotuje,31622400,7351,497,-13.790744466800804
"(latency: 200, download: 1048576, upload: 1048576)",http://localhost:8080/antaranews,60,2184,9583,0.7720964207450693
"(latency: 200, download: 1048576, upload: 1048576)",http://localhost:8080/antaranews,3600,14213,7943,-0.7893742918292836
"(latency: 200, download: 1048576, upload: 1048576)",http://localhost:8080/antaranews,21600,9514,4933,-0.9286438272856274
"(latency: 200, download: 1048576, upload: 1048576)",http://localhost:8080/antaranews,86400,8764,6242,-0.40403716757449537
"(latency: 200, download: 1048576, upload: 1048576)",http://localhost:8080/antaranews,604800,576,718,0.1977715877437326
"(latency: 200, download: 1048576, upload: 1048576)",http://localhost:8080/antaranews,31622400,756,11679,0.9352684305163114
"(latency: 200, download: 1048576, upload: 1048576)",http://localhost:8080/aol,60,603,1070,0.43644859813084114
"(latency: 200, download: 1048576, upload: 1048576)",http://localhost:8080/aol,3600,626,1083,0.42197599261311175
"(latency: 200, download: 1048576, upload: 1048576)",http://localhost:8080/aol,21600,584,1050,0.4438095238095238
"(latency: 200, download: 1048576, upload: 1048576)",http://localhost:8080/aol,86400,777,1070,0.2738317757009346
"(latency: 200, download: 1048576, upload: 1048576)",http://localhost:8080/aol,604800,1047,1181,0.11346316680779
"(latency: 200, download: 1048576, upload: 1048576)",http://localhost:8080/aol,31622400,637,496,-0.2842741935483871
"(latency: 200, download: 1048576, upload: 1048576)",http://localhost:8080/apkpure,60,5002,7016,0.2870581527936146
"(latency: 200, download: 1048576, upload: 1048576)",http://localhost:8080/apkpure,3600,11134,4792,-1.3234557595993321
"(latency: 200, download: 1048576, upload: 1048576)",http://localhost:8080/apkpure,21600,646,530,-0.2188679245283019
"(latency: 200, download: 1048576, upload: 1048576)",http://localhost:8080/apkpure,86400,823,7513,0.8904565419938772
"(latency: 200, download: 1048576, upload: 1048576)",http://localhost:8080/apkpure,604800,561,8585,0.9346534653465347
"(latency: 200, download: 1048576, upload: 1048576)",http://localhost:8080/apkpure,31622400,780,5888,0.8675271739130435
"(latency: 200, download: 1048576, upload: 1048576)",http://localhost:8080/apple,60,2440,11291,0.7838986803648924
"(latency: 200, download: 1048576, upload: 1048576)",http://localhost:8080/apple,3600,623,603,-0.03316749585406302
"(latency: 200, download: 1048576, upload: 1048576)",http://localhost:8080/apple,21600,873,613,-0.42414355628058725
"(latency: 200, download: 1048576, upload: 1048576)",http://localhost:8080/apple,86400,692,519,-0.3333333333333333
"(latency: 200, download: 1048576, upload: 1048576)",http://localhost:8080/apple,604800,682,613,-0.11256117455138662
"(latency: 200, download: 1048576, upload: 1048576)",http://localhost:8080/apple,31622400,784,8653,0.9093955853461227
"(latency: 200, download: 1048576, upload: 1048576)",http://localhost:8080/ar.wikipedia,60,651,1842,0.6465798045602605
"(latency: 200, download: 1048576, upload: 1048576)",http://localhost:8080/ar.wikipedia,3600,1121,511,-1.1937377690802349
"(latency: 200, download: 1048576, upload: 1048576)",http://localhost:8080/ar.wikipedia,21600,672,535,-0.2560747663551402
"(latency: 200, download: 1048576, upload: 1048576)",http://localhost:8080/ar.wikipedia,86400,1085,986,-0.10040567951318459
"(latency: 200, download: 1048576, upload: 1048576)",http://localhost:8080/ar.wikipedia,604800,625,965,0.35233160621761656
"(latency: 200, download: 1048576, upload: 1048576)",http://localhost:8080/ar.wikipedia,31622400,799,518,-0.5424710424710425
"(latency: 200, download: 1048576, upload: 1048576)",http://localhost:8080/archive,60,2209,611,-2.6153846153846154
"(latency: 200, download: 1048576, upload: 1048576)",http://localhost:8080/archive,3600,3529,601,-4.871880199667221
"(latency: 200, download: 1048576, upload: 1048576)",http://localhost:8080/archive,21600,689,501,-0.37524950099800397
"(latency: 200, download: 1048576, upload: 1048576)",http://localhost:8080/archive,86400,796,548,-0.45255474452554745
"(latency: 200, download: 1048576, upload: 1048576)",http://localhost:8080/archive,604800,798,674,-0.18397626112759644
"(latency: 200, download: 1048576, upload: 1048576)",http://localhost:8080/archive,31622400,4957,564,-7.789007092198582
"(latency: 200, download: 1048576, upload: 1048576)",http://localhost:8080/argos.co,60,1950,3673,0.46909882929485436
"(latency: 200, download: 1048576, upload: 1048576)",http://localhost:8080/argos.co,3600,721,3940,0.817005076142132
"(latency: 200, download: 1048576, upload: 1048576)",http://localhost:8080/argos.co,21600,3977,3723,-0.06822455009401021
"(latency: 200, download: 1048576, upload: 1048576)",http://localhost:8080/argos.co,86400,3682,626,-4.881789137380192
"(latency: 200, download: 1048576, upload: 1048576)",http://localhost:8080/argos.co,604800,849,676,-0.2559171597633136
"(latency: 200, download: 1048576, upload: 1048576)",http://localhost:8080/argos.co,31622400,856,621,-0.3784219001610306
"(latency: 200, download: 1048576, upload: 1048576)",http://localhost:8080/as,60,1130,501,-1.255489021956088
